Observer	STREET	TB_number (in the street)	DATE	Real name of the street	TB_tree	TB_soil/grill	TB_taxa
CESCO	KESS	61	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Hordeum murinum
CESCO	KESS	62	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Hordeum murinum
CESCO	KESS	65	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Hordeum murinum
CESCO	KESS	67	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Hordeum murinum
CESCO	KESS	27	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Hypochaeris radicata
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Impatiens
CESCO	KESS	14	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	16	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	17	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	18	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	19	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	20	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	23	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	24	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	25	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	26	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	27	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	44	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	46	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	49	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	49	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	51	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	52	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	53	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	54	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	55	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	56	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	57	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	59	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca muralis
CESCO	KESS	6	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca serriola
CESCO	KESS	15	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca serriola
CESCO	KESS	45	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lactuca serriola
CESCO	KESS	8	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lagurus ovatus
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lagurus ovatus
CESCO	KESS	13	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	14	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	20	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	21	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	22	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	23	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	25	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	26	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	28	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Lapsana communis
CESCO	KESS	2	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Malva neglecta
CESCO	KESS	5	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Malva neglecta
CESCO	KESS	8	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Malva neglecta
CESCO	KESS	51	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Malva neglecta
CESCO	KESS	52	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Malva neglecta
CESCO	KESS	60	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Oxalis corniculata
CESCO	KESS	7	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Parietaria judaica
CESCO	KESS	8	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Parietaria judaica
CESCO	KESS	52	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Parietaria judaica
CESCO	KESS	53	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Parietaria judaica
CESCO	KESS	56	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Parietaria judaica
CESCO	KESS	57	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Parietaria judaica
CESCO	KESS	12	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Picris echioides
CESCO	KESS	1	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	KESS	4	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	KESS	5	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	KESS	36	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Plantago lanceolata
CESCO	KESS	1	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	2	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	3	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	4	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	5	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	6	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	6	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	7	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	8	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	9	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	10	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	13	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	14	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	15	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	16	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	17	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	18	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	24	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	25	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	26	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	27	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	28	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	29	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	30	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	31	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	32	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	33	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	34	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	35	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	36	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	37	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	38	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	39	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	41	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	42	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	43	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	44	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	45	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	46	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	47	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	48	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	52	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	53	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	54	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	56	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	57	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	58	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	59	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	60	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	61	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	61	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	62	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	63	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	64	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	65	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	66	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	67	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa annua
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa trivialis
CESCO	KESS	12	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Poa trivialis
CESCO	KESS	50	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Ranunculus repens
CESCO	KESS	10	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	12	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	48	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	49	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	50	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	51	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	58	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Rumex obtusifolius
CESCO	KESS	66	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Senecio inaequidens
CESCO	KESS	38	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Jacobaea vulgaris
CESCO	KESS	32	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Senecio vulgaris
CESCO	KESS	55	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Senecio vulgaris
CESCO	KESS	35	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Silene vulgaris
CESCO	KESS	8	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	16	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	17	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	23	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	24	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	36	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	45	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	53	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	54	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	55	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	56	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	57	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	60	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	61	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	62	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sisymbrium officinale
CESCO	KESS	5	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	KESS	21	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	KESS	52	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	KESS	57	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	KESS	61	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	KESS	66	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Sonchus oleraceus
CESCO	KESS	2	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	3	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	4	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	6	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	15	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	16	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	18	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	20	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	21	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	25	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	26	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	29	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	30	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	31	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	32	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	33	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	34	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	35	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	37	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	38	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	43	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	45	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	47	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	52	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	53	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	54	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	59	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	60	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	63	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	64	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	67	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Stellaria media
CESCO	KESS	1	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	2	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	3	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	4	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	5	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	6	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	7	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	9	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	12	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	13	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	15	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	17	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	19	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	24	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	25	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	26	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	27	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	29	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	30	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	31	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	32	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	34	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	37	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	38	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	39	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	40	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	41	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	42	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	43	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	44	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	45	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	47	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	48	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	49	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	51	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	54	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	55	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	57	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	58	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	59	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	60	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	64	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	66	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	67	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	KESS	43	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Trifolium repens
CESCO	KESS	10	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Urtica dioica
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Urtica dioica
CESCO	KESS	50	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Urtica dioica
CESCO	KESS	10	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Veronica persica
CESCO	KESS	11	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Veronica persica
CESCO	KESS	55	02/05/18	rue Joseph Kessel	Platanus x acerifolia	soil	Veronica persica
CESCO	BARO	32	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	40	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	43	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	46	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	47	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	49	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	50	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	51	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	52	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	53	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	BARO	58	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	(na)
CESCO	TERR	13	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	(na)
CESCO	BARO	20	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	Acer pseudoplatanus
CESCO	TERR	7	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Acer pseudoplatanus
CESCO	TERR	36	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Acer pseudoplatanus
CESCO	TERR	8	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Ailanthus altissima
CESCO	TERR	9	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Althaea rosea
CESCO	TERR	10	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Althaea rosea
CESCO	TERR	12	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Althaea rosea
CESCO	TERR	13	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Arrhenatherum elatius
CESCO	TERR	2	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	4	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	26	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	45	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	36	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassica
CESCO	TERR	35	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus erectus
CESCO	TERR	39	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus erectus
CESCO	TERR	41	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus erectus
CESCO	TERR	45	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus erectus
CESCO	BARO	24	03/05/18	rue Baron le Roy	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	3	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	8	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	9	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	10	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	11	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	16	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	20	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	32	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	33	03/05/18	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
